"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.641188856E0,-3.879273891E0,-5.988503695E-1,-1.199904156E1,1.262475291E1
1.646100575E0,-1.120612144E0,-1.217132092E0,-2.761402607E0,3.219087831E0
1.651011408E0,1.360692978E-1,-1.592840195E0,-2.680540085E-1,1.620958880E0
1.655923127E0,2.740411758E-1,-1.775959015E0,-2.708711624E-1,1.817278233E0
1.660835627E0,3.865637779E-1,-1.642783642E0,-2.964148521E-1,1.713485166E0
1.665747293E0,5.526304245E-1,-1.451651812E0,-1.644945145E-1,1.561970491E0
1.670658127E0,6.633582115E-1,-1.161376119E0,5.482006073E-2,1.338597716E0
1.675569845E0,7.685093880E-1,-8.738361597E-1,3.054676056E-1,1.203123756E0
1.680482345E0,7.498183250E-1,-6.171401739E-1,1.135463715E-1,9.777434701E-1
1.685394012E0,-2.719907761E-1,-3.118809462E-1,-2.760421753E0,2.791267984E0
1.690304845E0,-2.048251152E0,-2.693442106E-1,-7.167806625E0,7.459579807E0
1.695216616E0,-2.477970123E-1,-9.797983170E-1,-3.138338089E0,3.297055362E0
1.700129064E0,1.728528500E0,-1.456514359E0,1.416082382E-1,2.264795298E0
1.705040783E0,2.469787121E0,-1.653801680E0,9.546384811E-1,3.121897347E0
1.709951616E0,2.653788090E0,-1.745792985E0,8.906145096E-1,3.299026914E0
1.714863335E0,2.537553787E0,-1.763834357E0,7.700061798E-2,3.091313630E0
1.719775835E0,2.157904148E0,-1.745820403E0,-1.203150272E0,3.025228879E0
1.724687502E0,2.905659676E0,-2.021353722E0,3.700780869E-1,3.558888423E0
1.729598335E0,4.173789501E0,-2.224230289E0,3.796003342E0,6.064434067E0
1.734510054E0,4.993638039E0,-2.582225800E0,5.619893074E0,7.949057120E0
1.739422554E0,1.150514221E1,-5.242599964E0,1.237210464E1,1.768960500E1
1.744334220E0,8.179882050E0,-4.903803825E0,1.282135201E1,1.597951281E1
1.749245054E0,2.173932552E0,-1.700461507E0,8.870851517E0,9.290293790E0
1.754156825E0,-7.751989365E-2,-6.783020496E-2,5.708314896E0,5.709244190E0
1.759069273E0,-1.479387283E0,6.800087690E-1,3.250345230E0,3.635346307E0
1.763980991E0,-2.329500914E0,9.324961901E-1,1.434922218E0,2.890523382E0
1.768891825E0,-2.383370638E0,6.944964528E-1,7.080698013E-1,2.581500293E0
1.773803543E0,-1.781692505E0,-3.682681918E-2,1.497691154E0,2.327845182E0
1.778716043E0,-7.270565033E-1,-9.819822907E-1,3.234099388E0,3.457209746E0
1.783627710E0,-5.091619492E-1,-9.222150445E-1,2.080307007E-1,1.073779890E0
1.788538543E0,-3.364367962E0,3.809956312E-1,-1.516403389E1,1.553744037E1
1.793450262E0,-1.448099613E0,-1.097604990E0,1.643282890E0,2.449919970E0
1.798362762E0,5.971670151E-2,-1.465874791E0,4.631199837E0,4.858020885E0
1.803274429E0,1.513196945E0,-1.921434522E0,1.074372292E0,2.671320167E0
1.808185262E0,1.362409115E0,-2.789331913E0,-9.489517212E-1,3.246080789E0
1.813097033E0,-4.533829689E-1,-2.309668779E0,1.927413940E-1,2.361625549E0
1.818009481E0,-1.377727509E0,-1.209306836E0,-4.439982414E0,4.803540356E0
1.822921200E0,-1.204701900E0,-2.793469727E-1,-6.509851456E0,6.626274019E0
1.827831981E0,-3.015618324E-1,1.692622900E-4,-4.673234463E0,4.682954186E0
1.832743752E0,9.028563499E-1,2.577658296E-1,-4.562342644E0,4.657956978E0
1.837656252E0,8.470673561E-1,4.693722129E-1,-5.116830826E0,5.207666568E0
1.842567918E0,2.785291672E-1,4.908506274E-1,-5.538338661E0,5.567019666E0
1.847478752E0,2.945141792E-1,4.113467038E-1,-6.085300446E0,6.106293985E0
1.852390470E0,7.795095444E-1,3.432256281E-1,-5.800107956E0,5.862311085E0
1.857302970E0,1.599895954E0,3.344909847E-1,-2.331379890E0,2.847258941E0
1.862214637E0,2.249613762E0,2.059161812E-1,1.706523895E-1,2.265454875E0
1.867125470E0,1.453663349E0,-1.126393974E-1,-5.025434494E-1,1.542198004E0
1.872037241E0,1.178734541E0,-9.491618872E-1,8.245803833E0,8.383531729E0
1.876949689E0,1.465363503E0,-1.717509508E0,1.217593002E1,1.238347290E1
1.881861408E0,1.445673704E0,-2.321659565E0,1.305447292E1,1.333789110E1
1.886772241E0,8.405065536E-1,-2.306127071E0,1.002250862E1,1.031868947E1
1.891683960E0,1.068315506E-1,-1.925297499E0,7.341271400E0,7.590286504E0
1.896596460E0,-5.285382271E-1,-1.341524124E0,4.543505669E0,4.766810610E0
1.901508127E0,-1.238895655E0,-6.756215096E-1,2.349045753E0,2.740318014E0
1.906418960E0,-1.886626482E0,-1.101906896E-1,1.010475159E-1,1.892541168E0
1.911330679E0,-2.427452326E0,3.798043132E-1,-2.167267323E0,3.276251480E0
1.916243179E0,-3.014582157E0,9.256879091E-1,-5.267507553E0,6.139319141E0
1.921154845E0,-3.133620262E0,1.301086903E0,-5.683219910E0,6.619017421E0
1.926065679E0,-3.085616112E0,1.717150331E0,-7.092771530E0,7.923196326E0
1.930977398E0,-2.574098587E0,1.949990273E0,-8.912822723E0,9.479812999E0
1.935889898E0,-1.771208525E0,1.798966527E0,-9.251650810E0,9.589916732E0
1.940801564E0,-9.069018364E-1,1.588831663E0,-9.224107742E0,9.403776935E0
1.945712398E0,-3.916454315E-2,1.447769642E0,-9.206849098E0,9.320066583E0
1.950624168E0,4.368927479E-1,1.301617980E0,-9.345401764E0,9.445719600E0
1.955536616E0,2.452974319E-1,1.217785239E0,-9.621449471E0,9.701312367E0
1.960448335E0,8.847546577E-2,1.045961857E0,-9.952003479E0,1.000720927E1
1.965359168E0,-1.196732521E-1,8.723596334E-1,-1.020860100E1,1.024650513E1
1.970270887E0,-1.086592674E-1,5.983345509E-1,-1.030770206E1,1.032562506E1
1.975183387E0,-2.561237812E-1,3.396784067E-1,-1.016487980E1,1.017377816E1
1.980095054E0,-3.403722942E-1,4.837924242E-2,-9.578019142E0,9.584187213E0
1.985005887E0,-6.547180414E-1,-3.028380871E-1,-8.842164040E0,8.871540538E0
1.989917606E0,-4.716654301E0,1.913545609E0,1.259558678E1,1.358518645E1
1.994830106E0,-1.770988274E1,-4.141131878E0,5.060462189E1,5.377375453E1
1.999741773E0,6.788618863E-3,4.687859714E-1,-9.090834618E0,9.102916039E0
2.004652606E0,6.199590117E-2,4.841897488E-1,-9.348889351E0,9.361624608E0
2.009564377E0,-2.821319923E-2,4.995924532E-1,-9.679461479E0,9.692386864E0
2.014476825E0,-1.324099898E-1,5.386397839E-1,-9.420875549E0,9.437190331E0
2.019388543E0,-2.335146368E-1,5.655631423E-1,-9.520303726E0,9.539946215E0
2.024299377E0,-3.292006254E-1,6.042134762E-1,-9.413263321E0,9.438377685E0
2.029211095E0,-4.170548916E-1,6.306959391E-1,-9.410739899E0,9.441066549E0
2.034123595E0,-4.450978935E-1,6.503757834E-1,-8.900603294E0,8.935426112E0
2.039035262E0,-4.495822191E-1,-2.543337345E-1,7.902758598E0,7.919621410E0
2.043946095E0,-2.609109640E0,-1.546079993E0,6.283309937E0,6.976947772E0
2.048857814E0,-5.125869513E-1,-1.433250904E-1,-7.603621006E0,7.622226700E0
2.053770314E0,2.702000365E-2,1.108631492E-1,-9.358491898E0,9.359187535E0
2.058681981E0,-1.402288198E0,-2.293372154E-1,2.860527039E-1,1.449425369E0
2.063592814E0,-2.040452361E-1,-4.655770779E0,1.351982594E1,1.430047305E1
2.068504585E0,4.776848555E-1,-9.534994364E-1,1.853593063E1,1.856658473E1
2.073417033E0,7.040036917E-1,-8.390201330E-1,8.540397644E0,8.610340754E0
2.078328700E0,4.771448970E-1,2.216974497E-1,-6.910622120E0,6.930621552E0
2.083239533E0,2.826675475E-1,3.709877133E-1,-8.078431129E0,8.091883732E0
2.088151304E0,-1.637254357E-1,1.815392375E-1,-4.353460789E0,4.360319180E0
2.093063752E0,-1.540952682E0,-6.357719302E-1,7.411023140E0,7.596183588E0
2.097975470E0,-1.726759076E0,-1.062948823E0,5.639423370E0,5.992883534E0
2.102886304E0,-1.403426766E0,-6.723008752E-1,-1.047714233E0,1.875979816E0
2.107798023E0,-2.083198071E0,1.226602793E-1,1.039134502E1,1.059881178E1
2.112710523E0,-4.015856981E-1,-2.250762463E0,-2.386218071E0,3.304729856E0
2.117622189E0,1.033995003E-1,4.568916559E-2,-9.312617302E0,9.313303386E0
2.122533023E0,2.239229977E-1,3.026969135E-1,-8.909245491E0,8.917198111E0
2.127444741E0,5.409359336E-1,2.953653336E-1,-6.954886436E0,6.982141341E0
2.132357241E0,2.272372961E0,-4.128027558E-1,8.516020775E0,8.823644079E0
2.137268908E0,3.066970587E0,-1.481259584E0,1.925555801E1,1.955446120E1
2.142179741E0,2.952174544E-1,-9.510003328E-1,6.975089073E0,7.045808865E0
2.147091460E0,-4.131217301E-2,-1.187924743E0,-7.424814701E0,7.519358033E0
2.152003960E0,5.188919604E-4,-9.212857485E-2,-9.527989388E0,9.528434799E0
2.156915679E0,1.440757513E-1,6.633419991E-1,-8.473289490E0,8.500436177E0
2.161826460E0,6.432318687E-1,1.500886917E0,-3.298624039E0,3.680669684E0
2.166738231E0,6.816247702E-1,1.248924136E0,4.130816460E0,4.368989408E0
2.171650679E0,-1.536583006E-1,2.047085762E-1,7.377314568E0,7.381753633E0
2.176562398E0,-1.021012545E0,-7.267199755E-1,3.552920341E0,3.767470171E0
2.181473231E0,-1.436083436E0,-6.600150466E-1,-1.022450447E0,1.882381580E0
2.186384950E0,-1.420265675E0,-4.332709312E-1,1.619720459E-1,1.493691143E0
2.191297450E0,-5.665209144E-2,-2.590332627E-1,2.170176506E0,2.186315110E0
2.196209116E0,1.252447605E0,-1.766128540E-1,-3.453502655E-1,1.311138402E0
2.201119950E0,1.224696040E0,8.826076984E-3,-2.147942543E0,2.472572640E0
2.206031668E0,6.607845426E-1,3.570783138E-1,-5.449142456E-1,9.279400137E-1
2.210944168E0,-2.250566185E-1,1.706509888E-1,1.142821312E0,1.177205501E0
2.215855835E0,-4.278365374E-1,-3.099173903E-1,8.775033951E-1,1.024258317E0
2.220766668E0,-1.123718172E-1,-2.689505816E-1,6.676692963E-1,7.285218801E-1
2.225678439E0,1.826010048E-1,4.407030344E-2,6.326723099E-1,6.599693707E-1
2.230590887E0,3.103205562E-1,2.708983421E-2,-8.299255371E-2,3.223669814E-1
2.235502554E0,1.680705547E-1,-2.283811569E-2,-2.523803711E-1,3.040808159E-1
2.240413387E0,1.081675291E-4,-1.109540462E-3,3.430089951E-1,3.430108066E-1
2.245325158E0,4.337364435E-2,-7.520908117E-2,5.715684891E-1,5.781247414E-1
2.250237606E0,1.207879633E-1,-1.253107190E-1,4.484577179E-1,4.810476412E-1
2.255149325E0,8.372189850E-2,-4.875415564E-2,3.280096054E-1,3.420184574E-1
2.260060158E0,1.124705672E-1,8.635103703E-3,1.099023819E-1,1.574888156E-1
2.264971877E0,1.299083233E-1,-1.281809807E-2,1.646127701E-1,2.100900763E-1
2.269884377E0,1.036647782E-1,-7.722204924E-2,3.888072968E-1,4.097325288E-1
2.274796043E0,6.949482113E-2,-6.999164820E-2,4.261674881E-1,4.374323821E-1
2.279706877E0,5.923406780E-2,-3.405374289E-2,3.081741333E-1,3.156574546E-1
2.284618595E0,1.284702271E-1,-1.008194685E-2,1.880588531E-1,2.279745099E-1
2.289531095E0,1.286828816E-1,-2.671563625E-2,2.378234863E-1,2.717223213E-1
2.294442762E0,9.271569550E-2,-4.814887047E-2,3.400316238E-1,3.557190171E-1
2.299353595E0,6.836407632E-2,-5.764859915E-2,3.536214828E-1,3.647535621E-1
2.304265314E0,1.158452258E-1,-3.612965345E-2,2.859601974E-1,3.106424033E-1
2.309177814E0,9.895757586E-2,-3.365349770E-2,2.256212234E-1,2.486565829E-1
2.314089481E0,8.950787783E-2,-3.829234838E-2,2.633647919E-1,2.807827946E-1
2.319000314E0,8.934587985E-2,-3.587007523E-2,3.129634857E-1,3.274377680E-1
2.323912085E0,8.900810778E-2,-4.539757967E-2,3.051204681E-1,3.210636753E-1
2.328824533E0,1.126189455E-1,-4.301774502E-2,2.734041214E-1,2.988032243E-1
2.333736200E0,9.807169437E-2,-5.497717857E-2,2.608699799E-1,2.840663546E-1
2.338647085E0,9.078387171E-2,-3.812825680E-2,2.770366669E-1,2.940149488E-1
2.343558804E0,1.001194492E-1,-3.564941883E-2,2.931709290E-1,3.118396683E-1
2.348471252E0,9.987637401E-2,-3.084433079E-2,2.853784561E-1,3.039202626E-1
2.353382970E0,9.485621750E-2,-4.755079746E-2,2.513237000E-1,2.728046600E-1
2.358293804E0,9.946424514E-2,-2.838706970E-2,2.722902298E-1,2.912746660E-1
2.363205523E0,8.733969182E-2,-3.793245554E-2,2.812690735E-1,2.969501383E-1
2.368118023E0,7.762690634E-2,-4.029029608E-2,2.878408432E-1,3.008348310E-1
2.373029689E0,8.215361089E-2,-4.975283146E-2,2.848472595E-1,3.006035949E-1
2.377940523E0,8.678685129E-2,-4.014080763E-2,2.675237656E-1,2.840989390E-1
2.382852241E0,8.907950670E-2,-5.682909489E-2,2.574062347E-1,2.782493023E-1
2.387764741E0,8.419726044E-2,-3.286772966E-2,2.759790421E-1,2.904029924E-1
2.392676408E0,9.844166040E-2,-3.045880795E-2,2.682352066E-1,2.873475692E-1
2.397587241E0,9.342825413E-2,-4.000061750E-2,2.748422623E-1,2.930309833E-1
2.402498960E0,9.804321080E-2,-5.191236734E-2,2.623243332E-1,2.848182242E-1
2.407411460E0,8.114354312E-2,-3.985005617E-2,2.665596008E-1,2.814717079E-1
2.412323127E0,1.025055870E-1,-4.453694820E-2,2.827339172E-1,3.040220437E-1
2.417233960E0,1.045982614E-1,-3.010141850E-2,2.797622681E-1,3.001896373E-1
2.422145731E0,8.995960653E-2,-2.286285162E-2,2.744083405E-1,2.896815115E-1
2.427058179E0,8.012975752E-2,-3.719979525E-2,2.786207199E-1,2.922911363E-1
2.431969898E0,8.471341431E-2,-3.950363398E-2,2.828283310E-1,2.978737391E-1
2.436880731E0,8.695670217E-2,-4.180294275E-2,2.655258179E-1,2.825117945E-1
2.441792450E0,7.486373931E-2,-3.931969404E-2,2.697629929E-1,2.827060136E-1
2.446704950E0,9.624158591E-2,-3.923052549E-2,2.931070328E-1,3.109874751E-1
2.451616616E0,8.412714303E-2,-2.958476543E-2,2.518959045E-1,2.672156082E-1
2.456527450E0,1.031010002E-1,-3.435242176E-2,2.657175064E-1,2.870813445E-1
2.461439168E0,1.052542180E-1,-4.860967398E-2,2.747373581E-1,2.981978651E-1
2.466351668E0,9.551509470E-2,-5.328118801E-2,2.741832733E-1,2.951922859E-1
2.471263335E0,9.534986317E-2,-2.694058418E-2,2.736272812E-1,2.910142273E-1
2.476174168E0,1.023532003E-1,-2.932441235E-2,2.611274719E-1,2.819993889E-1
2.481085887E0,9.745752811E-2,-5.087620020E-2,2.653751373E-1,2.872460984E-1
2.485998387E0,1.091814041E-1,-2.926176786E-2,2.744007111E-1,2.967702483E-1
2.490910054E0,8.026397228E-2,-3.391528130E-2,2.714672089E-1,2.851087460E-1
2.495820887E0,8.957583457E-2,-3.861743212E-2,2.685365677E-1,2.857044354E-1
2.500732606E0,9.175938368E-2,-4.808914661E-2,2.608327866E-1,2.806529762E-1
2.505645106E0,8.682563901E-2,-2.881175280E-2,2.698755264E-1,2.849589592E-1
2.510556773E0,7.951588929E-2,-4.308193922E-2,2.597827911E-1,2.750744058E-1
2.515467606E0,8.900435269E-2,-4.304575920E-2,2.592668533E-1,2.774779512E-1
2.520379377E0,8.163301647E-2,-2.622640133E-2,2.539758682E-1,2.680587905E-1
2.525291825E0,8.867073059E-2,-3.811275959E-2,2.702016830E-1,2.869216451E-1
2.530203491E0,9.330229461E-2,-2.375024557E-2,2.696666718E-1,2.863380977E-1
2.535114325E0,8.120259643E-2,-3.086304665E-2,2.500228882E-1,2.646844044E-1
2.540026095E0,8.823895454E-2,-4.751932621E-2,2.543125153E-1,2.733478642E-1
2.544938543E0,9.520715475E-2,-4.263871908E-2,2.657623291E-1,2.855032018E-1
2.549850262E0,9.021501243E-2,-3.304696083E-2,2.652406693E-1,2.821054106E-1
2.554761095E0,8.522970974E-2,-3.536283970E-2,2.551651001E-1,2.713371743E-1
2.559672814E0,8.981220424E-2,-3.528493643E-2,2.498893738E-1,2.678730257E-1
2.564585262E0,8.960722387E-2,-4.709661007E-2,2.517976761E-1,2.713846255E-1
2.569496981E0,8.940622211E-2,-2.788090706E-2,2.560882568E-1,2.726756550E-1
2.574407814E0,8.926065266E-2,-3.259682655E-2,2.460365295E-1,2.637498646E-1
2.579319533E0,8.911570907E-2,-3.497219086E-2,2.646741867E-1,2.814553052E-1
2.584232033E0,9.375034273E-2,-3.483772278E-2,2.617788315E-1,2.802337423E-1
2.589143700E0,9.354269505E-2,-4.431986809E-2,2.541065216E-1,2.743804126E-1
2.594054533E0,7.182704657E-2,-4.428362846E-2,2.392787933E-1,2.537213143E-1
2.598966252E0,9.794348478E-2,-4.418969154E-2,2.507677078E-1,2.728188013E-1
2.603878752E0,8.105693012E-2,-5.132257938E-2,2.478961945E-1,2.658133862E-1
2.608790418E0,8.570869267E-2,-3.215724230E-2,2.378616333E-1,2.548690347E-1
2.613701252E0,7.356713712E-2,-3.441840410E-2,2.469711304E-1,2.599836330E-1
2.618612970E0,9.251628816E-2,-3.195464611E-2,2.512798309E-1,2.696700139E-1
2.623525470E0,7.564446330E-2,-3.905379772E-2,2.484149933E-1,2.625972064E-1
2.628437137E0,7.791815698E-2,-4.608148336E-2,2.407798767E-1,2.572347009E-1
2.633347970E0,8.729855716E-2,-3.397935629E-2,2.283811569E-1,2.468472961E-1
2.638259741E0,7.999248058E-2,-4.113286734E-2,2.375049591E-1,2.539671540E-1
2.643172189E0,8.704124391E-2,-3.632539511E-2,2.394437790E-1,2.573500258E-1
2.648083856E0,9.168744087E-2,-3.624832630E-2,2.389945984E-1,2.585322920E-1
2.652994689E0,8.909845352E-2,-4.334032536E-2,2.433252335E-1,2.627243564E-1
2.657906460E0,9.129059315E-2,-3.847080469E-2,2.261428833E-1,2.468898112E-1
2.662818908E0,9.293121845E-2,-2.395397425E-2,2.195062637E-1,2.395683703E-1
2.667730627E0,8.031326532E-2,-3.329950571E-2,2.247972488E-1,2.410246476E-1
2.672641408E0,8.679687977E-2,-5.200642347E-2,2.419166565E-1,2.622251611E-1
2.677553179E0,8.372987807E-2,-3.500288725E-2,2.137823105E-1,2.322472193E-1
2.682465627E0,7.350509614E-2,-3.232800961E-2,2.167501450E-1,2.311465438E-1
2.687377345E0,8.716467768E-2,-3.204953671E-2,2.268142700E-1,2.450909360E-1
2.692288179E0,7.928542048E-2,-3.420525789E-2,2.083024979E-1,2.254908162E-1
2.697199898E0,8.809083700E-2,-4.103356600E-2,2.160634995E-1,2.369117661E-1
2.702112345E0,7.788741589E-2,-2.875411510E-2,2.142667770E-1,2.297901226E-1
2.707024064E0,7.726561278E-2,-3.557008505E-2,2.243556976E-1,2.399389192E-1
2.711934898E0,7.902313769E-2,-3.532230854E-2,2.272310257E-1,2.431589209E-1
2.716846616E0,7.364358008E-2,-4.457324743E-2,2.205867767E-1,2.367882542E-1
2.721759116E0,7.299938798E-2,-3.707027435E-2,2.139997482E-1,2.291266203E-1
2.726670783E0,7.247611880E-2,-3.437805176E-2,2.050952911E-1,2.202242418E-1
2.731581616E0,6.947075576E-2,-3.170865774E-2,2.010126114E-1,2.150295208E-1
2.736493335E0,6.411302090E-2,-4.336386919E-2,2.159528732E-1,2.294047690E-1
2.741405835E0,8.729295433E-2,-2.874875069E-2,1.927852631E-1,2.135713188E-1
2.746317502E0,5.804523826E-2,-5.467355251E-2,1.911754608E-1,2.071388516E-1
2.751228335E0,7.884050906E-2,-3.996396065E-2,2.133235931E-1,2.309110205E-1
2.756140054E0,8.058822155E-2,-4.911863804E-2,1.996774673E-1,2.208578571E-1
2.761052554E0,7.756981254E-2,-2.258455753E-2,1.908922195E-1,2.072847740E-1
2.765964220E0,7.457657158E-2,-1.763898134E-2,1.845531464E-1,1.998315854E-1
2.770875054E0,6.442796439E-2,-2.935361862E-2,1.830148697E-1,1.962321076E-1
2.775786773E0,8.291482925E-2,-3.153210878E-2,1.767396927E-1,1.977525266E-1
2.780699273E0,5.856761709E-2,-4.081475735E-2,1.918830872E-1,2.047318474E-1
2.785610939E0,6.522933394E-2,-2.390438318E-2,1.926546097E-1,2.047976664E-1
2.790521773E0,6.465845555E-2,-7.135152817E-3,1.886730194E-1,1.995723792E-1
2.795433543E0,6.414698064E-2,-3.318220377E-2,1.894750595E-1,2.027725128E-1
2.800345991E0,6.601393223E-2,-3.052240610E-2,1.784009933E-1,1.926560950E-1
2.805257710E0,6.074286252E-2,-2.551066875E-2,1.792888641E-1,1.910104352E-1
2.810168491E0,5.789314210E-2,-3.246957064E-2,1.777915955E-1,1.897781345E-1
2.815080262E0,5.981220305E-2,-2.987360954E-2,1.691837311E-1,1.819149995E-1
2.819992710E0,6.409271061E-2,-3.436410427E-2,1.796464920E-1,1.938082282E-1
2.824904429E0,5.646678805E-2,-3.169476986E-2,1.662788391E-1,1.784424527E-1
2.829815262E0,6.783636659E-2,-2.898937464E-2,1.720199585E-1,1.871711051E-1
2.834726981E0,7.441762090E-2,-1.929992437E-2,1.824541092E-1,1.979898264E-1
2.839639429E0,6.907981634E-2,-2.150440216E-2,1.785602570E-1,1.926609086E-1
2.844551148E0,7.084769011E-2,-2.843850851E-2,1.841945648E-1,1.993885194E-1
2.849461981E0,6.073008105E-2,-3.774702549E-2,1.707868576E-1,1.851516444E-1
2.854373700E0,5.307419598E-2,-2.555274963E-2,1.598672867E-1,1.703741842E-1
2.859286200E0,6.447857618E-2,-3.482776880E-2,1.632823944E-1,1.789737427E-1
2.864197866E0,5.203987658E-2,-2.503180504E-2,1.595478058E-1,1.696768763E-1
2.869108700E0,5.163360387E-2,-2.962040901E-2,1.558418274E-1,1.668234781E-1
2.874020418E0,7.729159296E-2,-1.986807585E-2,1.711616516E-1,1.888519043E-1
2.878932918E0,6.474608928E-2,-2.206748724E-2,1.602382660E-1,1.742278163E-1
2.883844585E0,5.230843276E-2,-2.187460661E-2,1.589031219E-1,1.687153600E-1
2.888755418E0,7.083834708E-2,-1.693499088E-2,1.694498062E-1,1.844399690E-1
2.893667137E0,4.416310415E-2,-2.390730381E-2,1.609163284E-1,1.685704710E-1
2.898579637E0,3.670007363E-2,-2.375704050E-2,1.429529190E-1,1.494885595E-1
2.903491304E0,6.722749770E-2,-4.485917091E-2,1.488885880E-1,1.694098382E-1
2.908402137E0,6.663988531E-2,-2.079302073E-2,1.618900299E-1,1.762997612E-1
2.913313856E0,5.899282917E-2,-3.010731936E-2,1.557931900E-1,1.692871012E-1
2.918226356E0,3.953549266E-2,-3.222143650E-2,1.521224976E-1,1.604447893E-1
2.923138023E0,5.342022330E-2,-2.007299662E-2,1.437320709E-1,1.546465443E-1
2.928048856E0,6.012492627E-2,-1.752245426E-2,1.472826004E-1,1.600443924E-1
2.932960627E0,4.783874378E-2,-3.398627043E-2,1.508045197E-1,1.618196995E-1
2.937873075E0,5.221254379E-2,-2.425527573E-2,1.447963715E-1,1.558218769E-1
2.942784741E0,5.649501830E-2,-1.935386658E-2,1.412134171E-1,1.533215197E-1
2.947695575E0,5.361937732E-2,-2.393168211E-2,1.257915497E-1,1.388210251E-1
2.952607345E0,5.789012089E-2,-3.090375662E-2,1.271152496E-1,1.430545174E-1
2.957519793E0,5.025454611E-2,-2.119863033E-2,1.474199295E-1,1.571863129E-1
2.962431512E0,5.687259138E-2,-1.394873857E-2,1.533107758E-1,1.641135367E-1
2.967342345E0,4.455868900E-2,-1.619768143E-2,1.354160309E-1,1.434759320E-1
2.972254064E0,6.557886302E-2,-2.085989714E-2,1.319112778E-1,1.487827537E-1
2.977166564E0,3.894090652E-2,-3.254759312E-2,1.260633469E-1,1.358959434E-1
2.982078231E0,3.858566284E-2,-2.514481544E-2,1.368846893E-1,1.444248361E-1
2.986989064E0,5.960404128E-2,-2.492624521E-2,1.381177902E-1,1.524810920E-1
2.991900783E0,5.201236904E-2,-1.764518023E-2,1.322154999E-1,1.431697500E-1
2.996813283E0,3.261325508E-2,-2.461147308E-2,1.239929199E-1,1.305511134E-1
3.001724950E0,4.655560106E-2,-2.202308178E-2,1.110877991E-1,1.224456582E-1
3.006635783E0,4.144682363E-2,-1.233386993E-2,1.267824173E-1,1.339542641E-1
3.011547502E0,4.587723315E-2,-1.228028536E-2,1.280965805E-1,1.366172019E-1
3.016460002E0,3.365167603E-2,-7.478892803E-3,1.151552200E-1,1.202043836E-1
3.021371668E0,4.052119702E-2,-1.927816868E-2,1.260671616E-1,1.338153370E-1
3.026282502E0,4.021101817E-2,-1.910841465E-2,1.107730865E-1,1.193848156E-1
3.031194220E0,2.797443233E-2,-1.656591892E-2,1.169729233E-1,1.214070151E-1
3.036106720E0,4.438785091E-2,-2.834779024E-2,1.231164932E-1,1.339087354E-1
3.041018387E0,5.117121711E-2,-2.578657866E-2,1.244621277E-1,1.370192042E-1
3.045929220E0,4.122074693E-2,-1.606607437E-2,1.234254837E-1,1.311149067E-1
3.050840939E0,3.141481429E-2,-2.547812462E-2,1.318902969E-1,1.379531653E-1
3.055753439E0,4.537044838E-2,-3.889441490E-3,1.212959290E-1,1.295619841E-1
3.060665106E0,4.976484925E-2,-1.809269190E-2,1.179113388E-1,1.292554430E-1
3.065575939E0,3.756856173E-2,-1.793289185E-2,1.098079681E-1,1.174341318E-1
3.070487710E0,6.571780145E-2,-2.014851570E-2,1.231374741E-1,1.410235074E-1
3.075400158E0,4.626283795E-2,-2.240401506E-2,1.173610687E-1,1.281241996E-1
3.080311825E0,3.652493656E-2,-1.514410973E-2,9.976100922E-2,1.073111085E-1
3.085222658E0,5.049631745E-2,-3.138124943E-3,1.297941208E-1,1.393062802E-1
3.090134429E0,3.823563084E-2,-1.978027821E-2,1.168384552E-1,1.245168562E-1
3.095046877E0,3.788617998E-2,-2.678716183E-2,1.301078796E-1,1.381339025E-1
3.099958595E0,2.335314080E-2,-2.655482292E-2,1.100301743E-1,1.155732108E-1
3.104869429E0,4.692753404E-2,-3.107267618E-2,9.249496460E-2,1.082729104E-1
3.109781148E0,4.656402022E-2,-2.605634928E-2,1.130924225E-1,1.250481401E-1
3.114693595E0,3.427775204E-2,-2.114021778E-2,1.240177155E-1,1.303927407E-1
3.119605314E0,4.108372331E-2,-1.858073473E-2,9.924411774E-2,1.090069306E-1
3.124516148E0,5.020379275E-2,-1.604259014E-2,9.366893768E-2,1.074786276E-1
3.129427866E0,3.313220665E-2,-3.257715702E-2,1.071310043E-1,1.167735688E-1
3.134340366E0,4.238026217E-2,-1.336181164E-2,1.133575439E-1,1.217561391E-1
3.139252033E0,3.725130111E-2,-2.511221170E-2,1.147880554E-1,1.232662982E-1
3.144162866E0,3.691003472E-2,-2.008712292E-2,1.090869904E-1,1.169008753E-1
3.149074585E0,3.188505769E-2,-1.041412354E-2,1.010570526E-1,1.064783488E-1
3.153987085E0,3.164692223E-2,-1.275074482E-2,1.073341370E-1,1.126264895E-1
3.158898752E0,3.135234490E-2,-1.975780725E-2,9.457111359E-2,1.015728113E-1
3.163809585E0,4.299272597E-2,-5.397617817E-3,1.009025574E-1,1.098127263E-1
3.168721304E0,4.028788581E-2,-2.969384193E-3,8.581733704E-2,9.485012558E-2
3.173633804E0,2.573484369E-2,-2.192860842E-2,9.459972382E-2,1.004602100E-1
3.178545470E0,2.317716926E-2,-1.698845625E-2,1.056833267E-1,1.095205660E-1
